run,type,module,name,attrname,attrvalue,value
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[0],queueingTime:mean,recordingmode,mean,
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[0],queueingTime:mean,title,"queueing time at dequeue, mean",
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[0],queueingTime:mean,unit,s,
General-0-20231217-12:28:06-10844,scalar,SuperMarket.checkout.queues[1],queueingTime:mean,,,0.16957024583536
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[1],queueingTime:mean,interpolationmode,none,
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[1],queueingTime:mean,recordingmode,mean,
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[1],queueingTime:mean,title,"queueing time at dequeue, mean",
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[1],queueingTime:mean,unit,s,
General-0-20231217-12:28:06-10844,scalar,SuperMarket.checkout.queues[2],queueingTime:mean,,,182.4516097143
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[2],queueingTime:mean,interpolationmode,none,
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[2],queueingTime:mean,recordingmode,mean,
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[2],queueingTime:mean,title,"queueing time at dequeue, mean",
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[2],queueingTime:mean,unit,s,
General-0-20231217-12:28:06-10844,scalar,SuperMarket.checkout.queues[3],queueingTime:mean,,,163.4945957518
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[3],queueingTime:mean,interpolationmode,none,
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[3],queueingTime:mean,recordingmode,mean,
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[3],queueingTime:mean,title,"queueing time at dequeue, mean",
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[3],queueingTime:mean,unit,s,
General-1-20231217-12:28:06-12320,scalar,SuperMarket.checkout.queues[0],queueingTime:mean,,,1.0170406845947
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[0],queueingTime:mean,interpolationmode,none,
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[0],queueingTime:mean,recordingmode,mean,
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[0],queueingTime:mean,title,"queueing time at dequeue, mean",
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[0],queueingTime:mean,unit,s,
General-1-20231217-12:28:06-12320,scalar,SuperMarket.checkout.queues[1],queueingTime:mean,,,0
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[1],queueingTime:mean,interpolationmode,none,
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[1],queueingTime:mean,recordingmode,mean,
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[1],queueingTime:mean,title,"queueing time at dequeue, mean",
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[1],queueingTime:mean,unit,s,
General-1-20231217-12:28:06-12320,scalar,SuperMarket.checkout.queues[2],queueingTime:mean,,,336.83934767214
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[2],queueingTime:mean,interpolationmode,none,
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[2],queueingTime:mean,recordingmode,mean,
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[2],queueingTime:mean,title,"queueing time at dequeue, mean",
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[2],queueingTime:mean,unit,s,
General-1-20231217-12:28:06-12320,scalar,SuperMarket.checkout.queues[3],queueingTime:mean,,,349.22193211307
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[3],queueingTime:mean,interpolationmode,none,
General-1-20231217-12:28:06-12320,attr,SuperMarket.checkout.queues[3],queueingTime:mean,recordingmode,mean,
